PFI,UFI,FTYPE_CODE,NAME,NFEAT_ID,NUNIQ_LOC,STATE,FQID,CRDATE_PFI,SUPER_PFI,CRDATE_UFI
4.16211e+06,5.09885e+07,locality,KULWIN,1335,KULWIN,VIC,4897,2002-01-14,0,2016-07-06
4.16211e+06,5.09885e+07,locality,NATYA,1447,NATYA,VIC,4897,2002-01-14,0,2016-07-06
1.3857e+07,5.09885e+07,locality,KRINGIN (SA),18310,KRINGIN (SA),SA,5734,2009-05-14,0,2016-07-06
1.33154e+07,5.09885e+07,locality,WANGANELLA (NSW),22183,WANGANELLA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.3857e+07,5.09885e+07,locality,PEEBINGA (SA),18311,PEEBINGA (SA),SA,5734,2009-05-14,0,2016-07-06
1.33154e+07,5.09885e+07,locality,BOREE CREEK (NSW),22184,BOREE CREEK (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09885e+07,locality,GALA VALE (NSW),22185,GALA VALE (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.26133e+07,5.09885e+07,locality,PANITYA,1473,PANITYA,VIC,4897,2007-05-15,4.16211e+06,2016-07-06
4.16211e+06,5.09885e+07,locality,BOLTON,1109,BOLTON,VIC,4897,2002-01-14,0,2016-07-06
4.16211e+06,5.09885e+07,locality,WINNAMBOOL,11793,WINNAMBOOL,VIC,4897,2002-01-14,0,2016-07-06
1.3857e+07,5.09885e+07,locality,BILLIATT (SA),18312,BILLIATT (SA),SA,5734,2009-05-14,0,2016-07-06
1.33154e+07,5.09885e+07,locality,TOORANIE (NSW),14903,TOORANIE (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09885e+07,locality,TOOLEYBUC (NSW),14904,TOOLEYBUC (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16211e+06,5.09885e+07,locality,WALPEUP,1617,WALPEUP,VIC,4897,2002-01-14,0,2016-07-06
1.33154e+07,5.09885e+07,locality,BUNDURE (NSW),22186,BUNDURE (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16211e+06,5.09885e+07,locality,TORRITA,1591,TORRITA,VIC,4897,2002-01-14,0,2016-07-06
1.33154e+07,5.09885e+07,locality,JERILDERIE (NSW),22187,JERILDERIE (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09885e+07,locality,PIANGIL,1482,PIANGIL,VIC,4897,2008-07-17,4.16211e+06,2016-07-06
4.16211e+06,5.09885e+07,locality,MANANGATANG,1375,MANANGATANG,VIC,4897,2002-01-14,0,2016-07-06
1.33154e+07,5.09885e+07,locality,SANDIGO (NSW),22188,SANDIGO (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09885e+07,locality,GALORE (NSW),22189,GALORE (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09885e+07,locality,MALLAN (NSW),14905,MALLAN (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09885e+07,locality,BULGARY (NSW),22190,BULGARY (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09885e+07,locality,CURRAWARNA (NSW),22191,CURRAWARNA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09885e+07,locality,EUBERTA (NSW),22193,EUBERTA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09885e+07,locality,THE GAP (NSW),22192,THE GAP (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09885e+07,locality,DOWNSIDE (NSW),22194,DOWNSIDE (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09885e+07,locality,BRUCEDALE (NSW),22195,BRUCEDALE (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09885e+07,locality,COLLINGULLIE (NSW),22196,COLLINGULLIE (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09885e+07,locality,HAREFIELD (NSW),22197,HAREFIELD (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09885e+07,locality,STONY CROSSING (NSW),14906,STONY CROSSING (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09885e+07,locality,WANTABADGERY (NSW),22198,WANTABADGERY (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09885e+07,locality,MOONBRIA (NSW),22199,MOONBRIA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09885e+07,locality,EURONGILLY (NSW),22200,EURONGILLY (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09885e+07,locality,NANGUS (NSW),22201,NANGUS (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09885e+07,locality,JONES CREEK (NSW),22202,JONES CREEK (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16212e+06,5.09885e+07,locality,UNDERBOOL,1602,UNDERBOOL,VIC,4897,2002-01-14,0,2016-07-06
4.16209e+06,5.09885e+07,locality,BOINKA,1107,BOINKA,VIC,4897,2002-01-14,0,2016-07-06
1.33154e+07,5.09886e+07,locality,GUNDAGAI (NSW),22203,GUNDAGAI (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09886e+07,locality,BARRATTA (NSW),14907,BARRATTA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09886e+07,locality,COOLAC (NSW),22204,COOLAC (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09886e+07,locality,DARBALARA (NSW),22205,DARBALARA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09886e+07,locality,GOBARRALONG (NSW),22206,GOBARRALONG (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09886e+07,locality,GOBBAGOMBALIN (NSW),22207,GOBBAGOMBALIN (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09886e+07,locality,BROOKDALE (NSW),22208,BROOKDALE (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09886e+07,locality,SOUTH GUNDAGAI (NSW),22209,SOUTH GUNDAGAI (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33154e+07,5.09886e+07,locality,ADJUNGBILLY (NSW),22210,ADJUNGBILLY (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,MINJARY (NSW),22271,MINJARY (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,GELSTON PARK (NSW),22272,GELSTON PARK (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,MURRAY DOWNS (NSW),14915,MURRAY DOWNS (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,CALIFAT (NSW),22273,CALIFAT (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,FRENCH PARK (NSW),22274,FRENCH PARK (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16207e+06,5.09887e+07,locality,WOORINEN,1651,WOORINEN,VIC,4897,2002-01-14,0,2016-07-06
1.33155e+07,5.09887e+07,locality,MAXWELL (NSW),22275,MAXWELL (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16206e+06,5.09887e+07,locality,LAKE TYRRELL,10351,LAKE TYRRELL,VIC,4897,2002-01-14,0,2016-07-06
4.16207e+06,5.09887e+07,locality,TYNTYNDER SOUTH,11808,TYNTYNDER SOUTH,VIC,4897,2002-01-14,0,2016-07-06
1.33155e+07,5.09887e+07,locality,BURRABOI (NSW),14916,BURRABOI (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16207e+06,5.09887e+07,locality,POLISBET,11804,POLISBET,VIC,4897,2002-01-14,0,2016-07-06
1.33155e+07,5.09887e+07,locality,NOORONG (NSW),14917,NOORONG (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,BRINDABELLA (NSW),22276,BRINDABELLA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,BOOK BOOK (NSW),22277,BOOK BOOK (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,MORAGO (NSW),22278,MORAGO (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,TULLAKOOL (NSW),14918,TULLAKOOL (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16207e+06,5.09887e+07,locality,PATCHEWOLLOCK,1477,PATCHEWOLLOCK,VIC,4897,2002-01-14,0,2016-07-06
1.33155e+07,5.09887e+07,locality,BOMBOWLEE (NSW),22279,BOMBOWLEE (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16207e+06,5.09887e+07,locality,CHILLINGOLLAH,1153,CHILLINGOLLAH,VIC,4897,2002-01-14,0,2016-07-06
1.33155e+07,5.09887e+07,locality,GRAHAMSTOWN (NSW),22280,GRAHAMSTOWN (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,HARTWOOD (NSW),22281,HARTWOOD (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16207e+06,5.09887e+07,locality,WOORINEN SOUTH,11344,WOORINEN SOUTH,VIC,4897,2002-01-14,0,2016-07-06
4.16207e+06,5.09887e+07,locality,NOWIE,11806,NOWIE,VIC,4897,2002-01-14,0,2016-07-06
4.16207e+06,5.09887e+07,locality,MURRAYDALE,11807,MURRAYDALE,VIC,4897,2002-01-14,0,2016-07-06
1.33155e+07,5.09887e+07,locality,WETUPPA (NSW),14919,WETUPPA (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16208e+06,5.09887e+07,locality,BULGA,11809,BULGA,VIC,4897,2002-01-14,0,2016-07-06
1.33155e+07,5.09887e+07,locality,CALIMO (NSW),14920,CALIMO (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,ELLERSLIE (TARCUTTA) (NSW),38227,ELLERSLIE (TARCUTTA) (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,ARGALONG (NSW),22283,ARGALONG (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,BANGADANG (NSW),22284,BANGADANG (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,BIG SPRINGS (NSW),22285,BIG SPRINGS (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16208e+06,5.09887e+07,locality,MURRAWEE,11810,MURRAWEE,VIC,4897,2002-01-14,0,2016-07-06
1.33155e+07,5.09887e+07,locality,BOMBOWLEE CREEK (NSW),22286,BOMBOWLEE CREEK (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16204e+06,5.09887e+07,locality,BIMBOURIE,11812,BIMBOURIE,VIC,4897,2002-01-14,0,2016-07-06
1.33155e+07,5.09887e+07,locality,PRETTY PINE (NSW),22287,PRETTY PINE (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16204e+06,5.09887e+07,locality,SWAN HILL,1558,SWAN HILL,VIC,4897,2002-01-14,0,2016-07-06
1.33155e+07,5.09887e+07,locality,OSBORNE (NSW),22288,OSBORNE (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16196e+06,5.16076e+07,locality,GUNBOWER,11865,GUNBOWER,VIC,4897,2002-01-14,0,2016-10-27
1.15808e+07,5.16076e+07,locality,OSBORNES FLAT,16098,OSBORNES FLAT,VIC,5449,2004-12-01,0,2016-10-27
1.3857e+07,5.09888e+07,locality,NGARKAT (SA),18317,NGARKAT (SA),SA,5734,2009-05-14,0,2016-07-06
1.33156e+07,5.09888e+07,locality,SAVERNAKE (NSW),14936,SAVERNAKE (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.53058e+07,5.09888e+07,locality,WILLIAMSDALE (NSW),37104,WILLIAMSDALE (NSW),NSW,5817,2011-06-23,0,2016-07-06
1.33156e+07,5.09888e+07,locality,LONG PLAIN (NSW),22354,LONG PLAIN (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09888e+07,locality,YARRANGOBILLY (NSW),22355,YARRANGOBILLY (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16202e+06,5.09888e+07,locality,WOOMELANG,1650,WOOMELANG,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09888e+07,locality,BUDDONG (NSW),22356,BUDDONG (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09888e+07,locality,TANTONAN (NSW),22357,TANTONAN (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09888e+07,locality,LAUREL HILL (NSW),22358,LAUREL HILL (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16202e+06,5.09888e+07,locality,BAEL BAEL,11836,BAEL BAEL,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09888e+07,locality,SANGER (NSW),22359,SANGER (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09888e+07,locality,TUMBARUMBA (NSW),14938,TUMBARUMBA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09888e+07,locality,WALLA WALLA (NSW),14939,WALLA WALLA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09888e+07,locality,TUPPAL (NSW),22360,TUPPAL (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.53058e+07,5.09889e+07,locality,THE ANGLE (NSW),37105,THE ANGLE (NSW),NSW,5817,2011-06-23,0,2016-07-06
1.53058e+07,5.09889e+07,locality,TINDERRY (NSW),37106,TINDERRY (NSW),NSW,5817,2011-06-23,0,2016-07-06
1.33156e+07,5.09889e+07,locality,COOLEMAN (NSW),22361,COOLEMAN (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09889e+07,locality,PINBEYAN (NSW),22362,PINBEYAN (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09889e+07,locality,MATHOURA (NSW),14940,MATHOURA (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16202e+06,5.09889e+07,locality,KERANG,1317,KERANG,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09889e+07,locality,WILLIGOBUNG (NSW),22363,WILLIGOBUNG (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.162e+06,5.09889e+07,locality,FAIRLEY,1223,FAIRLEY,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09889e+07,locality,COREEN (NSW),14941,COREEN (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16199e+06,5.09889e+07,locality,GANNAWARRA,1239,GANNAWARRA,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09889e+07,locality,ARATULA (NSW),22364,ARATULA (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16199e+06,5.09889e+07,locality,WILLANGIE,11838,WILLANGIE,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09889e+07,locality,YARARA (NSW),22365,YARARA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09889e+07,locality,BALLDALE (NSW),14954,BALLDALE (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09889e+07,locality,GOOMBARGANA (NSW),14943,GOOMBARGANA (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16199e+06,5.09889e+07,locality,COHUNA,1160,COHUNA,VIC,4897,2002-01-14,0,2016-07-06
1.53058e+07,5.09889e+07,locality,HAROLDS CROSS (NSW),37107,HAROLDS CROSS (NSW),NSW,5817,2011-06-23,0,2016-07-06
1.33156e+07,5.09889e+07,locality,MICHELAGO (NSW),22366,MICHELAGO (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09889e+07,locality,CLEAR RANGE (NSW),22367,CLEAR RANGE (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16199e+06,5.09889e+07,locality,WANDELLA,11839,WANDELLA,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09889e+07,locality,COURABYRA (NSW),22368,COURABYRA (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16199e+06,5.09889e+07,locality,SANDHILL LAKE,10594,SANDHILL LAKE,VIC,4897,2002-01-14,0,2016-07-06
4.162e+06,5.09889e+07,locality,KOROOP,11841,KOROOP,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09889e+07,locality,TOCUMWAL (NSW),14945,TOCUMWAL (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.53058e+07,5.09889e+07,locality,JINGERA (NSW),37108,JINGERA (NSW),NSW,5817,2011-06-23,0,2016-07-06
1.33156e+07,5.09889e+07,locality,MOUNTAIN CREEK (NSW),14946,MOUNTAIN CREEK (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09889e+07,locality,PADDYS RIVER (NSW),22370,PADDYS RIVER (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.162e+06,5.09889e+07,locality,CANNIE,1139,CANNIE,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09889e+07,locality,WANTAGONG (NSW),14947,WANTAGONG (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09889e+07,locality,COPPABELLA (NSW),14944,COPPABELLA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09889e+07,locality,TANTANGARA (NSW),22369,TANTANGARA (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.162e+06,5.09889e+07,locality,SUTTON,11842,SUTTON,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09889e+07,locality,BUNNALOO (NSW),14937,BUNNALOO (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09889e+07,locality,NURENMERENMONG (NSW),22371,NURENMERENMONG (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09889e+07,locality,GLENROY (TUMBARUMBA) (NSW),36849,GLENROY (TUMBARUMBA) (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09889e+07,locality,BROCKLESBY (NSW),14949,BROCKLESBY (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.162e+06,5.09889e+07,locality,KERANG EAST,11843,KERANG EAST,VIC,4897,2002-01-14,0,2016-07-06
4.162e+06,5.09889e+07,locality,COKUM,11844,COKUM,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09889e+07,locality,LALALTY (NSW),14950,LALALTY (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.162e+06,5.09889e+07,locality,BUDGERUM EAST,11845,BUDGERUM EAST,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09889e+07,locality,BURRUMBUTTOCK (NSW),14952,BURRUMBUTTOCK (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.162e+06,5.09889e+07,locality,WATCHUPGA,1627,WATCHUPGA,VIC,4897,2002-01-14,0,2016-07-06
4.162e+06,5.09889e+07,locality,NORMANVILLE,11846,NORMANVILLE,VIC,4897,2002-01-14,0,2016-07-06
4.16201e+06,5.09889e+07,locality,CULLEN,11847,CULLEN,VIC,4897,2002-01-14,0,2016-07-06
1.33155e+07,5.09887e+07,locality,STUD PARK (NSW),22289,STUD PARK (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,GADARA (NSW),22290,GADARA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,SANDY GULLY (NSW),22291,SANDY GULLY (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,ADELONG (NSW),22292,ADELONG (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,OAKLANDS (NSW),22293,OAKLANDS (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,BIDGEEMIA (NSW),22294,BIDGEEMIA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,MUNDONGO (NSW),22295,MUNDONGO (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,LINDIFFERON (NSW),22296,LINDIFFERON (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,TUMUT (NSW),22297,TUMUT (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,MANGOPLAH (NSW),22298,MANGOPLAH (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,DARLOW (NSW),22299,DARLOW (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16205e+06,5.09887e+07,locality,SWAN HILL WEST,11814,SWAN HILL WEST,VIC,4897,2002-01-14,0,2016-07-06
1.33155e+07,5.09887e+07,locality,YERONG CREEK (NSW),22300,YERONG CREEK (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,WRATHALL (NSW),22301,WRATHALL (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,GILMORE (NSW),22302,GILMORE (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,LACMALAC (NSW),22303,LACMALAC (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,BLACK CREEK (NSW),22304,BLACK CREEK (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,GONN (NSW),14921,GONN (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,PENTAL ISLAND,11815,PENTAL ISLAND,VIC,4897,2008-07-17,4.16205e+06,2016-07-06
1.33155e+07,5.09887e+07,locality,URANGELINE (NSW),22305,URANGELINE (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,GOOBARRAGANDRA (NSW),22306,GOOBARRAGANDRA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,WAKOOL (NSW),14922,WAKOOL (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,OBERNE CREEK (NSW),22307,OBERNE CREEK (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,WEREBOLDERA (NSW),22308,WEREBOLDERA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,WANDOOK (NSW),22309,WANDOOK (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,TUMUT PLAINS (NSW),22310,TUMUT PLAINS (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,LITTLE RIVER (NSW),22311,LITTLE RIVER (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,COOLEYS CREEK (NSW),22312,COOLEYS CREEK (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,WONDALGA (NSW),22313,WONDALGA (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16205e+06,5.09887e+07,locality,STRATEN,11816,STRATEN,VIC,4897,2002-01-14,0,2016-07-06
1.33155e+07,5.09887e+07,locality,COBRAMUNGA (NSW),14923,COBRAMUNGA (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16205e+06,5.09887e+07,locality,NYARRIN,1468,NYARRIN,VIC,4897,2002-01-14,0,2016-07-06
1.33155e+07,5.09887e+07,locality,WINDOWIE (NSW),22314,WINDOWIE (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33155e+07,5.09887e+07,locality,SHARPS CREEK (NSW),22315,SHARPS CREEK (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16205e+06,5.09887e+07,locality,GOWANFORD,1264,GOWANFORD,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09887e+07,locality,MAYRUNG (NSW),22316,MAYRUNG (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16205e+06,5.09887e+07,locality,TYRRELL,11817,TYRRELL,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09887e+07,locality,WERMATONG (NSW),22317,WERMATONG (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09887e+07,locality,WESTWOOD (NSW),22318,WESTWOOD (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09887e+07,locality,PLEASANT HILLS (NSW),22319,PLEASANT HILLS (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16205e+06,5.09887e+07,locality,CASTLE DONNINGTON,11818,CASTLE DONNINGTON,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09887e+07,locality,BURRANDANA (NSW),22320,BURRANDANA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09887e+07,locality,KYEAMBA (NSW),22321,KYEAMBA (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16205e+06,5.09887e+07,locality,ULTIMA,1601,ULTIMA,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09887e+07,locality,DENILIQUIN (NSW),14924,DENILIQUIN (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16205e+06,5.09887e+07,locality,ULTIMA EAST,11819,ULTIMA EAST,VIC,4897,2002-01-14,0,2016-07-06
4.16206e+06,5.09888e+07,locality,SPEED,1545,SPEED,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09888e+07,locality,JONES BRIDGE (NSW),22322,JONES BRIDGE (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09888e+07,locality,MUNYABLA (NSW),22323,MUNYABLA (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16206e+06,5.09888e+07,locality,LAKE BOGA,1342,LAKE BOGA,VIC,4897,2002-01-14,0,2016-07-06
4.16206e+06,5.09888e+07,locality,NINDA,1454,NINDA,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09888e+07,locality,HUMULA (NSW),22324,HUMULA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09888e+07,locality,LOGIE BRAE (NSW),22325,LOGIE BRAE (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09888e+07,locality,YAVEN CREEK (NSW),22326,YAVEN CREEK (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09888e+07,locality,URANGELINE EAST (NSW),22327,URANGELINE EAST (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16204e+06,5.09888e+07,locality,GOSCHEN,11821,GOSCHEN,VIC,4897,2002-01-14,0,2016-07-06
4.16202e+06,5.09888e+07,locality,SEA LAKE,1533,SEA LAKE,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09888e+07,locality,BOGONG PEAKS WILDERNESS (NSW),22328,BOGONG PEAKS WILDERNESS (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09888e+07,locality,BLOWERING (NSW),22329,BLOWERING (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09888e+07,locality,BARHAM (NSW),14925,BARHAM (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09888e+07,locality,MAIRJIMMY (NSW),22330,MAIRJIMMY (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09888e+07,locality,FINLEY (NSW),22331,FINLEY (NSW),NSW,5684,2008-07-17,0,2016-07-06
